"Mozilla/5.0 (Linux; Android 15; V2227A Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/44.0.5159.32 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 11; V2227A Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/104.0.3731.83 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 15; V2227A Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/79.0.3626.64 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 11; V2132 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/54.0.4115.20 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 12; V2132 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/88.0.4523.25 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 15; V2132 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/52.0.4166.60 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 13; V2166BA Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/48.0.3576.43 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 15; V2168 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/86.0.5623.70 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 9; V2132 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/114.0.5552.28 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 14; V2227A Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/96.0.5223.31 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 9; V2168 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/56.0.3448.48 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 9; V2132 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/46.0.5229.22 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 12; V2132 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/102.0.5726.86 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 8; V2168 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/53.0.3081.71 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 11; V2166BA Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/97.0.4561.97 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 9; V2168 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/84.0.5412.97 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 13; V2166BA Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/87.0.5056.54 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 14; V2132 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/114.0.3062.75 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 9; V2227A Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/79.0.3461.50 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 9; V2227A Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/73.0.5644.79 Mobile Safari/537.36"
"Mozilla/5.0 (Linux; Android 12; V2168 Build/TP1A.220624.014; wv) AppleWebKit/537.36" (KHTML, like Gecko) Version/4.0 Chrome/64.0.4295.60 Mobile Safari/537.36"
